"PLANT_CODE","LONGITUDE_DECIMAL","LATITUDE_DECIMAL"
"FRAL4",-92.7485,46.4467
"FRAL4",-92.8265,46.1774
"FRAL4",-96.3635,43.9006
"FRAL4",-95.9193,46.0906
"FRAL4",-95.6482,46.3406
"FRAL4",-94.7289,46.1883
"FRAL4",-94.6703,46.2803
"FRAL4",-94.6288,46.0352
"FRAL4",-94.1954,44.2181
"FRAL4",-94.1104,44.9521
"FRAL4",-93.9391,46.4994
"FRAL4",-93.8843,44.9568
"FRAL4",-93.5691,45.0018
"FRAL4",-93.2341,45.5561
"FRAL4",-93.1309,45.3755
"FRAL4",-93.13,45.3738
"FRAL4",-92.8821,45.5731
"FRAL4",-92.8766,45.0949
"FRAL4",-92.8323,46.1841
"FRAL4",-92.6589,45.4017
"FRAL4",-92.5202,47.4701
"FRAL4",-92.5181,47.4711
"FRAL4",-92.2425,47.8171
"FRAL4",-92.0573,44.0451
"FRAL4",-92.0398,44.0641
"FRAL4",-92.0122,44.2315
"FRAL4",-91.9426,44.1574
"FRAL4",-91.2278,47.3726
"FRAL4",-96.0842,46.0429
"FRAL4",-95.2761,45.3225
"FRAL4",-94.9506,45.2114
"FRAL4",-94.33,46.2842
"FRAL4",-94.0889,44.1572
"FRAL4",-93.9484,46.4977
"FRAL4",-93.6016,45.8645
"FRAL4",-93.5768,45.9374
"FRAL4",-93.5679,45.0025
"FRAL4",-93.5636,45.0015
"FRAL4",-92.8959,45.0775
"FRAL4",-92.889,45.0783
"FRAL4",-92.8366,45.5553
"FRAL4",-92.834,46.1918
"FRAL4",-92.8307,46.185
"FRAL4",-92.7532,46.4466
"FRAL4",-92.7456,46.4474
"FRAL4",-92.6573,45.3988
"FRAL4",-92.065,44.0497
"FRAL4",-96.0296,46.1408
"FRAL4",-93.0835,44.9563
"FRAL4",-92.8642,46.142
"FRAL4",-92.6067,45.9465
"FRAL4",-73.04824,42.38875
"FRAL4",-73.04727,42.38662
"FRAL4",-73.01676,42.38955
"FRAL4",-73.01101,42.40404
"FRAL4",-73.00766,42.52408
"FRAL4",-73.00763,42.52356
"FRAL4",-72.99261,42.5196
"FRAL4",-72.97234,42.50081
"FRAL4",-72.97183,42.5006
"FRAL4",-72.97163,42.49938
"FRAL4",-72.9707,42.49281
"FRAL4",-72.96434,42.48607
"FRAL4",-72.96362,42.48793
"FRAL4",-72.96362,42.48574
"FRAL4",-72.96358,42.48739
"FRAL4",-72.95529,42.42258
"FRAL4",-72.94767,42.22068
"FRAL4",-72.94741,42.24211
"FRAL4",-72.93976,42.43034
"FRAL4",-72.93799,42.40574
"FRAL4",-72.92936,42.47008
"FRAL4",-72.90088,42.38052
"FRAL4",-72.88194,42.45278
"FRAL4",-72.87497,42.41043
"FRAL4",-72.86824,42.26629
"FRAL4",-72.86594,42.27215
"FRAL4",-72.86557,42.27267
"FRAL4",-72.86487,42.27253
"FRAL4",-72.86417,42.43542
"FRAL4",-72.86367,42.27257
"FRAL4",-72.86343,42.27258
"FRAL4",-72.86313,42.43624
"FRAL4",-72.86111,42.44222
"FRAL4",-72.86011,42.13393
"FRAL4",-72.85699,42.13485
"FRAL4",-72.85652,42.13485
"FRAL4",-72.85573,42.13566
"FRAL4",-72.85562,42.13561
"FRAL4",-72.8553,42.13444
"FRAL4",-72.84801,42.48132
"FRAL4",-72.84701,42.47984
"FRAL4",-72.68544,42.10505
"FRAL4",-72.6834,42.10395
"FRAL4",-72.68328,42.10229
"FRAL4",-72.67304,42.08204
"FRAL4",-72.66773,42.08615
"FRAL4",-72.63586,42.09966
"FRAL4",-80.1497,42.11932
"FRAL4",-85.6521,44.75321
"FRAL4",-85.64892,44.75605
"FRAL4",-85.62529,44.69659
"FRAL4",-85.6244,44.70091
"FRAL4",-84.79076,44.33216
"FRAL4",-85.63086,44.71894
"FRAL4",-90.0524,46.66391
"FRAL4",-90.04933,46.66299
"FRAL4",-89.84146,46.43564
"FRAL4",-89.3156,46.29073
"FRAL4",-89.28296,46.65336
"FRAL4",-89.28248,46.63194
"FRAL4",-89.28237,46.67188
"FRAL4",-89.25281,46.6637
"FRAL4",-89.23925,46.66047
"FRAL4",-89.21839,46.63448
"FRAL4",-89.19697,46.63443
"FRAL4",-89.19329,46.63863
"FRAL4",-89.18846,46.67015
"FRAL4",-89.18014,46.63698
"FRAL4",-88.50135,47.25816
"FRAL4",-88.49457,47.19916
"FRAL4",-88.45599,47.22822
"FRAL4",-85.68157,44.71359
"FRAL4",-85.65688,44.80926
"FRAL4",-85.65658,44.80939
"FRAL4",-85.65637,44.80963
"FRAL4",-85.65104,44.73399
"FRAL4",-85.64986,44.75185
"FRAL4",-85.64886,44.75703
"FRAL4",-85.62583,44.69608
"FRAL4",-85.624,44.70092
"FRAL4",-85.62305,44.70048
"FRAL4",-85.65614,44.80971
"FRAL4",-85.649,44.75585
"FRAL4",-85.6311,44.7199
"FRAL4",-85.62742,44.68922
"FRAL4",-88.65846,46.10392
"FRAL4",-88.61947,46.05616
"FRAL4",-87.06443,45.8933
"FRAL4",-85.64959,44.73588
"FRAL4",-84.89428,45.5512
"FRAL4",-80.99119,41.52183
"FRAL4",-80.9911,41.52219
"FRAL4",-88.60403,46.06391
"FRAL4",-89.22964,46.69865
"FRAL4",-89.22351,46.66257
"FRAL4",-88.44821,47.23298
"FRAL4",-86.11445,46.324
"FRAL4",-86.02815,46.26599
"FRAL4",-85.99136,46.23059
"FRAL4",-85.98918,46.22966
"FRAL4",-85.98768,46.22829
"FRAL4",-85.96128,46.27999
"FRAL4",-88.59611,47.10193
"FRAL4",-88.58088,47.05796
"FRAL4",-88.55794,47.11017
"FRAL4",-88.48556,47.14679
"FRAL4",-88.48054,47.20735
"FRAL4",-88.47144,47.24751
"FRAL4",-88.46814,47.23933
"FRAL4",-88.46786,47.22932
"FRAL4",-88.46702,47.26391
"FRAL4",-88.46464,47.25162
"FRAL4",-88.45895,47.2572
"FRAL4",-88.45893,47.23689
"FRAL4",-88.44415,47.25694
"FRAL4",-88.41634,47.25925
"FRAL4",-87.10108,45.71629
"FRAL4",-85.65071,44.73548
"FRAL4",-85.65018,44.73463
"FRAL4",-85.65016,44.73578
"FRAL4",-85.6488,44.73566
"FRAL4",-85.64712,44.73677
"FRAL4",-85.62186,44.7001
"FRAL4",-85.65167,44.73386
"FRAL4",-85.6484,44.75473
"FRAL4",-80.83197,41.67059
"FRAL4",-85.649,44.73502
"FRAL4",-84.27375,42.15683
"FRAL4",-85.6492,44.73598
"FRAL4",-89.20651,46.69473
"FRAL4",-90.33473,45.12903
"FRAL4",-87.93466,46.00889
"FRAL4",-85.64924,44.7346
"FRAL4",-85.62527,44.69337
"FRAL4",-85.62252,44.70452
"FRAL4",-85.57366,45.18028
"FRAL4",-87.02899,45.85987
"FRAL4",-85.65712,44.80907
"FRAL4",-85.62573,44.69561
"FRAL4",-83.46704,45.0065
"FRAL4",-90.04279,46.66132
"FRAL4",-89.1748,46.67984
"FRAL4",-88.57435,47.0833
"FRAL4",-85.64986,44.73425
"FRAL4",-85.64607,44.73765
"FRAL4",-85.63437,44.72147
"FRAL4",-85.6306,44.67976
"FRAL4",-85.62562,44.69534
"FRAL4",-85.62545,44.69658
"FRAL4",-85.62293,44.70524
"FRAL4",-87.54872,45.36469
"FRAL4",-85.65034,44.75442
"FRAL4",-84.80656,44.35068
"FRAL4",-84.79481,44.33333
"FRAL4",-84.79227,44.33465
"FRAL4",-84.79128,44.33284
"FRAL4",-90.29278,46.5934
"FRAL4",-90.16241,46.4328
"FRAL4",-90.05742,46.65269
"FRAL4",-90.05656,46.66551
"FRAL4",-90.05421,46.66561
"FRAL4",-90.05361,46.65933
"FRAL4",-90.04757,46.66522
"FRAL4",-90.04746,46.65878
"FRAL4",-89.83002,46.40397
"FRAL4",-89.63263,46.55803
"FRAL4",-89.57543,46.44399
"FRAL4",-89.46751,46.33791
"FRAL4",-89.3411,46.72142
"FRAL4",-89.335,46.71804
"FRAL4",-89.32981,46.71583
"FRAL4",-89.32898,46.71457
"FRAL4",-89.32834,46.71513
"FRAL4",-89.32779,46.71471
"FRAL4",-89.32616,46.71414
"FRAL4",-89.32253,46.71273
"FRAL4",-89.32027,46.71109
"FRAL4",-89.32024,46.7141
"FRAL4",-89.32008,46.7108
"FRAL4",-89.31925,46.71052
"FRAL4",-89.31903,46.71026
"FRAL4",-89.31621,46.70834
"FRAL4",-89.31549,46.68415
"FRAL4",-89.31532,46.70762
"FRAL4",-89.31449,46.70698
"FRAL4",-89.31248,46.70581
"FRAL4",-89.31242,46.69795
"FRAL4",-89.31006,46.70393
"FRAL4",-89.30884,46.69947
"FRAL4",-89.30789,46.7523
"FRAL4",-89.30633,46.7011
"FRAL4",-89.30445,46.69015
"FRAL4",-89.30442,46.70014
"FRAL4",-89.30399,46.69129
"FRAL4",-89.30362,46.6997
"FRAL4",-89.30346,46.69933
"FRAL4",-89.30333,46.73988
"FRAL4",-89.3028,46.69885
"FRAL4",-89.30219,46.69264
"FRAL4",-89.30139,46.69075
"FRAL4",-89.30068,46.69314
"FRAL4",-89.30034,46.69304
"FRAL4",-89.30013,46.69249
"FRAL4",-89.29948,46.693
"FRAL4",-89.29824,46.69298
"FRAL4",-89.29815,46.69657
"FRAL4",-89.29729,46.69818
"FRAL4",-89.2954,46.69643
"FRAL4",-89.29537,46.6929
"FRAL4",-89.29502,46.6927
"FRAL4",-89.29487,46.69759
"FRAL4",-89.29447,46.6933
"FRAL4",-89.29438,46.69111
"FRAL4",-89.29406,46.69154
"FRAL4",-89.29372,46.70271
"FRAL4",-89.29369,46.69125
"FRAL4",-89.29355,46.69111
"FRAL4",-89.29351,46.69098
"FRAL4",-89.2935,46.69273
"FRAL4",-89.2935,46.69192
"FRAL4",-89.29349,46.69178
"FRAL4",-89.29348,46.70146
"FRAL4",-89.2932,46.70302
"FRAL4",-89.29317,46.69133
"FRAL4",-89.29289,46.69193
"FRAL4",-89.29198,46.69038
"FRAL4",-89.29102,46.66119
"FRAL4",-89.28611,46.69587
"FRAL4",-89.28367,46.6959
"FRAL4",-89.28314,46.72005
"FRAL4",-89.28306,46.69574
"FRAL4",-89.27992,46.7219
"FRAL4",-89.27948,46.67112
"FRAL4",-89.27911,46.66936
"FRAL4",-89.2787,46.70842
"FRAL4",-89.27861,46.69887
"FRAL4",-89.27829,46.69149
"FRAL4",-89.27821,46.69532
"FRAL4",-89.27751,46.69558
"FRAL4",-89.27735,46.71609
"FRAL4",-89.27696,46.71611
"FRAL4",-89.27675,46.72201
"FRAL4",-89.27594,46.71827
"FRAL4",-89.27486,46.73552
"FRAL4",-89.27419,46.66624
"FRAL4",-89.27418,46.63339
"FRAL4",-89.27288,46.72229
"FRAL4",-89.27285,46.72268
"FRAL4",-89.27139,46.73441
"FRAL4",-89.27128,46.72144
"FRAL4",-89.27067,46.63354
"FRAL4",-89.26974,46.72208
"FRAL4",-89.26915,46.7221
"FRAL4",-89.26779,46.72107
"FRAL4",-89.26664,46.6949
"FRAL4",-89.26611,46.72277
"FRAL4",-89.26545,46.72284
"FRAL4",-89.26488,46.72262
"FRAL4",-89.26482,46.72313
"FRAL4",-89.26457,46.72246
"FRAL4",-89.26425,46.66998
"FRAL4",-89.26407,46.72243
"FRAL4",-89.26339,46.72344
"FRAL4",-89.26321,46.67237
"FRAL4",-89.26275,46.69617
"FRAL4",-89.26238,46.67311
"FRAL4",-89.25957,46.69585
"FRAL4",-89.25933,46.69509
"FRAL4",-89.25876,46.72299
"FRAL4",-89.25863,46.72497
"FRAL4",-89.25711,46.72534
"FRAL4",-89.25681,46.72543
"FRAL4",-89.25422,46.69105
"FRAL4",-89.24608,46.6292
"FRAL4",-89.24303,46.63936
"FRAL4",-89.2389,46.63169
"FRAL4",-89.23809,46.63033
"FRAL4",-89.23659,46.63105
"FRAL4",-89.23545,46.62982
"FRAL4",-89.23493,46.62064
"FRAL4",-89.2278,46.6226
"FRAL4",-89.22237,46.63965
"FRAL4",-89.21855,46.63892
"FRAL4",-89.21804,46.71298
"FRAL4",-89.21577,46.64774
"FRAL4",-89.21524,46.71067
"FRAL4",-89.21338,46.70712
"FRAL4",-89.21205,46.69822
"FRAL4",-89.21184,46.70458
"FRAL4",-89.2114,46.70116
"FRAL4",-89.21093,46.70042
"FRAL4",-89.2097,46.70156
"FRAL4",-89.20626,46.72135
"FRAL4",-89.20622,46.71831
"FRAL4",-89.20621,46.71993
"FRAL4",-89.2014,46.65181
"FRAL4",-89.1987,46.63553
"FRAL4",-89.19796,46.70641
"FRAL4",-89.19475,46.63759
"FRAL4",-89.19397,46.73032
"FRAL4",-89.19062,46.27166
"FRAL4",-89.19058,46.27228
"FRAL4",-89.18957,46.64074
"FRAL4",-89.18734,46.64201
"FRAL4",-89.18418,46.70353
"FRAL4",-89.17672,46.70007
"FRAL4",-89.17092,46.27598
"FRAL4",-89.17018,46.27577
"FRAL4",-89.16872,46.67436
"FRAL4",-89.16412,46.70135
"FRAL4",-89.1478,46.68641
"FRAL4",-88.64924,46.73101
"FRAL4",-88.62723,46.0546
"FRAL4",-88.62244,46.75465
"FRAL4",-88.58733,47.0652
"FRAL4",-88.55915,47.08087
"FRAL4",-85.64855,44.75652
"FRAL4",-84.78741,44.3315
"FRAL4",-88.50681,47.19003
"FRAL4",-88.50114,47.19998
"FRAL4",-88.48957,47.20648
"FRAL4",-88.47608,47.25249
"FRAL4",-87.4097,46.54818
"FRAL4",-86.23202,44.52095
"FRAL4",-85.68238,44.71375
"FRAL4",-85.67954,44.71373
"FRAL4",-85.65757,44.77187
"FRAL4",-85.65681,44.77103
"FRAL4",-85.65662,44.77285
"FRAL4",-85.65653,44.80948
"FRAL4",-85.65491,44.76982
"FRAL4",-85.65265,44.76702
"FRAL4",-85.65056,44.75406
"FRAL4",-85.65011,44.73415
"FRAL4",-85.64946,44.75617
"FRAL4",-85.63237,44.72051
"FRAL4",-85.62771,44.68968
"FRAL4",-85.62729,44.689
"FRAL4",-85.62714,44.68518
"FRAL4",-85.62686,44.6933
"FRAL4",-85.62595,44.69461
"FRAL4",-85.62539,44.69326
"FRAL4",-85.62517,44.70044
"FRAL4",-85.62489,44.69716
"FRAL4",-85.62487,44.70071
"FRAL4",-85.62434,44.69728
"FRAL4",-85.62315,44.70057
"FRAL4",-85.62189,44.69962
"FRAL4",-85.62084,44.70941
"FRAL4",-85.61894,44.70446
"FRAL4",-83.4904,42.70546
"FRAL4",-83.41251,42.60864
"FRAL4",-81.83565,41.18101
"FRAL4",-81.54825,41.25871
"FRAL4",-74.86051,40.57868
"FRAL4",-74.50715,40.70466
"FRAL4",-74.50661,40.70466
"FRAL4",-74.50615,40.70484
"FRAL4",-74.50567,40.705
"FRAL4",-74.50539,40.70292
"FRAL4",-74.50536,40.70321
"FRAL4",-74.50534,40.70509
"FRAL4",-74.50522,40.70336
"FRAL4",-74.50513,40.70371
"FRAL4",-74.50508,40.70425
"FRAL4",-74.48867,40.71608
"FRAL4",-74.44789,40.91164
"FRAL4",-74.44752,40.91137
"FRAL4",-74.44716,40.91164
"FRAL4",-74.4468,40.91192
"FRAL4",-74.44644,40.91054
"FRAL4",-74.44644,40.91164
"FRAL4",-74.44644,40.91219
"FRAL4",-74.44644,40.91274
"FRAL4",-74.44608,40.91192
"FRAL4",-74.44608,40.91246
"FRAL4",-74.44608,40.91301
"FRAL4",-74.44572,40.91109
"FRAL4",-74.44572,40.91164
"FRAL4",-74.44572,40.91219
"FRAL4",-74.44571,40.91274
"FRAL4",-74.44535,40.91082
"FRAL4",-74.44535,40.91137
"FRAL4",-74.44535,40.91192
"FRAL4",-74.44535,40.91246
"FRAL4",-74.44499,40.91109
"FRAL4",-74.44499,40.91164
"FRAL4",-74.44499,40.91219
"FRAL4",-74.44499,40.91274
"FRAL4",-74.44463,40.91137
"FRAL4",-74.44463,40.91192
"FRAL4",-74.44463,40.91246
"FRAL4",-74.44427,40.91164
"FRAL4",-74.44427,40.91219
"FRAL4",-74.29405,40.73939
"FRAL4",-74.29401,40.73942
"FRAL4",-74.29394,40.73924
"FRAL4",-74.29377,40.73847
"FRAL4",-74.2937,40.73844
"FRAL4",-74.29369,40.73953
"FRAL4",-74.29361,40.73855
"FRAL4",-74.29334,40.73876
"FRAL4",-74.29331,40.73846
"FRAL4",-74.2932,40.73874
"FRAL4",-74.29313,40.73888
"FRAL4",-74.29304,40.73853
"FRAL4",-74.293,40.7555
"FRAL4",-74.29292,40.73894
"FRAL4",-74.29286,40.73832
"FRAL4",-74.29272,40.73828
"FRAL4",-74.29271,40.73825
"FRAL4",-74.29262,40.73841
"FRAL4",-74.29262,40.73793
"FRAL4",-74.29257,40.73851
"FRAL4",-74.29252,40.73933
"FRAL4",-74.29233,40.73937
"FRAL4",-74.29228,40.73961
"FRAL4",-74.29218,40.73874
"FRAL4",-74.29212,40.73967
"FRAL4",-74.29161,40.74031
"FRAL4",-74.29109,40.73887
"FRAL4",-74.25225,40.8464
"FRAL4",-74.25202,40.84685
"FRAL4",-74.25186,40.84719
"FRAL4",-74.25009,40.84825
"FRAL4",-74.24881,40.85275
"FRAL4",-74.2448,40.80623
"FRAL4",-74.24478,40.80398
"FRAL4",-74.24413,40.80451
"FRAL4",-74.24312,40.80486
"FRAL4",-74.24282,40.80517
"FRAL4",-74.24266,40.8054
"FRAL4",-74.24257,40.80549
"FRAL4",-74.2425,40.80552
"FRAL4",-74.24232,40.80577
"FRAL4",-74.24172,40.80574
"FRAL4",-74.24093,40.80593
"FRAL4",-74.24009,40.80544
"FRAL4",-74.23985,40.80524
"FRAL4",-74.23935,40.80625
"FRAL4",-74.23863,40.80828
"FRAL4",-73.6142,41.039
"FRAL4",-73.5527,41.0967
"FRAL4",-73.502,41.3052
"FRAL4",-73.4853,41.2897
"FRAL4",-73.4491,41.8605
"FRAL4",-73.4378,41.3086
"FRAL4",-73.4202,41.0939
"FRAL4",-73.3933,41.3044
"FRAL4",-73.3922,41.0658
"FRAL4",-73.37609,43.85553
"FRAL4",-73.29199,44.04964
"FRAL4",-73.2839,41.1364
"FRAL4",-73.278,42.3717
"FRAL4",-73.2724,41.1757
"FRAL4",-73.26041,42.80136
"FRAL4",-73.24905,44.49003
"FRAL4",-73.2477,44.49173
"FRAL4",-73.2431,44.49496
"FRAL4",-73.24006,44.50714
"FRAL4",-73.23984,44.50728
"FRAL4",-73.23979,44.50804
"FRAL4",-73.23969,44.5064
"FRAL4",-73.23964,44.51139
"FRAL4",-73.23952,44.51274
"FRAL4",-73.2395,44.51165
"FRAL4",-73.23926,44.51247
"FRAL4",-73.23919,44.51338
"FRAL4",-73.2262,44.4881
"FRAL4",-73.2133,42.8861
"FRAL4",-73.20559,44.49321
"FRAL4",-73.1969,41.9835
"FRAL4",-73.19535,43.91657
"FRAL4",-73.19439,44.02011
"FRAL4",-73.19433,44.01995
"FRAL4",-73.19422,44.02163
"FRAL4",-73.19397,44.01944
"FRAL4",-73.19345,44.01793
"FRAL4",-73.19336,44.01736
"FRAL4",-73.19327,44.01684
"FRAL4",-73.19327,44.01857
"FRAL4",-73.19323,44.02322
"FRAL4",-73.19316,44.01607
"FRAL4",-73.19314,44.01563
"FRAL4",-73.19282,44.02364
"FRAL4",-73.19278,44.0237
"FRAL4",-73.19265,44.01515
"FRAL4",-73.1926,44.01442
"FRAL4",-73.19249,44.01369
"FRAL4",-73.19231,44.0241
"FRAL4",-73.19153,44.47397
"FRAL4",-73.19151,44.474
"FRAL4",-73.18723,44.47743
"FRAL4",-73.18449,43.82178
"FRAL4",-73.18439,44.48451
"FRAL4",-73.18438,44.48467
"FRAL4",-73.18435,44.48348
"FRAL4",-73.18432,44.48319
"FRAL4",-73.18408,44.48579
"FRAL4",-73.1832,44.47994
"FRAL4",-73.18269,44.47973
"FRAL4",-73.17851,44.01916
"FRAL4",-73.17708,44.01929
"FRAL4",-73.16311,44.01578
"FRAL4",-73.15154,44.01046
"FRAL4",-73.15151,44.00603
"FRAL4",-73.15084,44.00587
"FRAL4",-73.15082,44.00875
"FRAL4",-73.15048,44.00598
"FRAL4",-73.14967,44.00316
"FRAL4",-73.1492,44.00384
"FRAL4",-73.14854,44.00486
"FRAL4",-73.14827,44.0057
"FRAL4",-73.14824,44.00764
"FRAL4",-73.14821,44.00737
"FRAL4",-73.14814,44.00608
"FRAL4",-73.14808,44.00691
"FRAL4",-73.14792,44.00657
"FRAL4",-73.14346,43.99949
"FRAL4",-73.1125,41.1539
"FRAL4",-73.1117,43.1703
"FRAL4",-73.10943,43.86713
"FRAL4",-73.1064,43.97655
"FRAL4",-73.09876,43.99427
"FRAL4",-73.09573,43.97458
"FRAL4",-73.09517,43.97558
"FRAL4",-73.09368,43.97712
"FRAL4",-73.09364,43.98239
"FRAL4",-73.072,43.1616
"FRAL4",-72.9411,41.3297
"FRAL4",-72.9241,41.3101
"FRAL4",-72.841,41.7277
"FRAL4",-72.8356,41.5536
"FRAL4",-72.6701,41.7011
"FRAL4",-72.6661,41.8022
"FRAL4",-72.6424,42.2135
"FRAL4",-72.62616,42.12211
"FRAL4",-72.619,42.862
"FRAL4",-72.5803,42.2556
"FRAL4",-72.5692,42.3584
"FRAL4",-72.53475,42.39366
"FRAL4",-72.53471,42.39355
"FRAL4",-72.53,42.9913
"FRAL4",-72.5247,41.7753
"FRAL4",-72.51894,42.39863
"FRAL4",-72.51893,42.39877
"FRAL4",-72.51886,42.39877
"FRAL4",-72.51884,42.39863
"FRAL4",-72.51883,42.39866
"FRAL4",-72.51878,42.39861
"FRAL4",-72.51877,42.39866
"FRAL4",-72.51876,42.39867
"FRAL4",-72.51875,42.39872
"FRAL4",-72.51873,42.3987
"FRAL4",-72.51869,42.39867
"FRAL4",-72.51867,42.39873
"FRAL4",-72.51857,42.39875
"FRAL4",-72.51847,42.39877
"FRAL4",-72.51844,42.39868
"FRAL4",-72.51843,42.3987
"FRAL4",-72.51841,42.39869
"FRAL4",-72.51841,42.39872
"FRAL4",-72.51837,42.39868
"FRAL4",-72.51837,42.39875
"FRAL4",-72.51832,42.39868
"FRAL4",-72.5086,43.0746
"FRAL4",-72.5071,42.3645
"FRAL4",-72.5063,43.177
"FRAL4",-72.45064,42.70314
"FRAL4",-72.45064,42.70258
"FRAL4",-72.44703,42.69731
"FRAL4",-72.44592,42.69758
"FRAL4",-72.44314,42.69731
"FRAL4",-72.43675,42.69814
"FRAL4",-72.4314,42.1276
"FRAL4",-72.4256,42.971
"FRAL4",-72.4091,43.0809
"FRAL4",-72.3186,43.7447
"FRAL4",-72.3121,42.1929
"FRAL4",-72.2955,42.6112
"FRAL4",-72.2783,42.286
"FRAL4",-72.27583,43.3275
"FRAL4",-72.2542,43.6353
"FRAL4",-72.25,41.8083
"FRAL4",-72.2295,41.7883
"FRAL4",-72.1998,43.3681
"FRAL4",-72.1422,42.7603
"FRAL4",-72.127,41.7917
"FRAL4",-72.088,41.5502
"FRAL4",-72.0731,42.5684
"FRAL4",-72.0699,42.8965
"FRAL4",-72.0603,42.8289
"FRAL4",-71.9844,41.8634
"FRAL4",-71.9669,41.3542
"FRAL4",-71.9355,44.3677
"FRAL4",-71.8667,41.3419
"FRAL4",-71.85,42.2833
"FRAL4",-71.8089,42.2696
"FRAL4",-71.7,41.6911
"FRAL4",-71.6981,41.9695
"FRAL4",-71.6817,42.479
"FRAL4",-71.65454,43.4138
"FRAL4",-71.65428,43.41542
"FRAL4",-71.65426,43.41546
"FRAL4",-71.65424,43.41551
"FRAL4",-71.6542,43.41562
"FRAL4",-71.65416,43.41574
"FRAL4",-71.65413,43.41583
"FRAL4",-71.65411,43.4159
"FRAL4",-71.65408,43.41597
"FRAL4",-71.65405,43.41605
"FRAL4",-71.65403,43.41612
"FRAL4",-71.65401,43.41619
"FRAL4",-71.65399,43.41626
"FRAL4",-71.65396,43.41633
"FRAL4",-71.65391,43.41639
"FRAL4",-71.65388,43.41359
"FRAL4",-71.65386,43.41645
"FRAL4",-71.65381,43.41651
"FRAL4",-71.65381,43.41358
"FRAL4",-71.65374,43.41656
"FRAL4",-71.65371,43.41356
"FRAL4",-71.65365,43.41354
"FRAL4",-71.65359,43.41353
"FRAL4",-71.65349,43.4135
"FRAL4",-71.65348,43.41349
"FRAL4",-71.65137,43.41756
"FRAL4",-71.6513,43.41759
"FRAL4",-71.65122,43.41763
"FRAL4",-71.65063,43.41784
"FRAL4",-71.65056,43.41787
"FRAL4",-71.65045,43.41791
"FRAL4",-71.65025,43.41799
"FRAL4",-71.65019,43.41801
"FRAL4",-71.64996,43.42392
"FRAL4",-71.64994,43.42397
"FRAL4",-71.6499,43.42403
"FRAL4",-71.64987,43.41815
"FRAL4",-71.64982,43.41817
"FRAL4",-71.64974,43.42337
"FRAL4",-71.64969,43.42333
"FRAL4",-71.64963,43.42326
"FRAL4",-71.64926,43.41837
"FRAL4",-71.64912,43.41843
"FRAL4",-71.64907,43.41846
"FRAL4",-71.64903,43.42696
"FRAL4",-71.64903,43.42704
"FRAL4",-71.64894,43.42805
"FRAL4",-71.64894,43.4281
"FRAL4",-71.64891,43.42838
"FRAL4",-71.64891,43.4397
"FRAL4",-71.64889,43.41853
"FRAL4",-71.64889,43.43965
"FRAL4",-71.64888,43.43961
"FRAL4",-71.64887,43.42883
"FRAL4",-71.64886,43.4289
"FRAL4",-71.64886,43.42899
"FRAL4",-71.64885,43.42242
"FRAL4",-71.64881,43.42959
"FRAL4",-71.64881,43.41856
"FRAL4",-71.6488,43.42237
"FRAL4",-71.64875,43.43026
"FRAL4",-71.64875,43.43032
"FRAL4",-71.64875,43.41859
"FRAL4",-71.64875,43.43036
"FRAL4",-71.64869,43.41861
"FRAL4",-71.64861,43.41866
"FRAL4",-71.64855,43.41868
"FRAL4",-71.6485,43.41872
"FRAL4",-71.64844,43.41876
"FRAL4",-71.6484,43.42198
"FRAL4",-71.64837,43.41882
"FRAL4",-71.64835,43.42191
"FRAL4",-71.64834,43.41887
"FRAL4",-71.64831,43.42186
"FRAL4",-71.6483,43.43262
"FRAL4",-71.64828,43.41893
"FRAL4",-71.64826,43.41899
"FRAL4",-71.64825,43.42177
"FRAL4",-71.64821,43.41904
"FRAL4",-71.64819,43.42154
"FRAL4",-71.64818,43.42149
"FRAL4",-71.64817,43.4191
"FRAL4",-71.64817,43.42106
"FRAL4",-71.64817,43.42112
"FRAL4",-71.64817,43.42117
"FRAL4",-71.64816,43.41999
"FRAL4",-71.64815,43.41916
"FRAL4",-71.64815,43.4197
"FRAL4",-71.64815,43.41977
"FRAL4",-71.64815,43.42077
"FRAL4",-71.64815,43.42083
"FRAL4",-71.64814,43.41924
"FRAL4",-71.64814,43.41944
"FRAL4",-71.64814,43.41952
"FRAL4",-71.64814,43.41962
"FRAL4",-71.64814,43.41937
"FRAL4",-71.64813,43.4193
"FRAL4",-71.64803,43.43438
"FRAL4",-71.64802,43.43444
"FRAL4",-71.64798,43.43452
"FRAL4",-71.6478,43.43493
"FRAL4",-71.64777,43.435
"FRAL4",-71.64771,43.43513
"FRAL4",-71.64769,43.43519
"FRAL4",-71.64766,43.43526
"FRAL4",-71.64241,43.4457
"FRAL4",-71.64237,43.44573
"FRAL4",-71.6423,43.44577
"FRAL4",-71.64224,43.44581
"FRAL4",-71.64175,43.44604
"FRAL4",-71.64167,43.44608
"FRAL4",-71.6414,44.5417
"FRAL4",-71.62494,43.4466
"FRAL4",-71.62489,43.44659
"FRAL4",-71.62483,43.44658
"FRAL4",-71.62285,43.44669
"FRAL4",-71.62278,43.44671
"FRAL4",-71.62271,43.44672
"FRAL4",-71.62263,43.44673
"FRAL4",-71.62256,43.44674
"FRAL4",-71.61805,43.44696
"FRAL4",-71.61782,43.44688
"FRAL4",-71.61773,43.44685
"FRAL4",-71.61758,43.44679
"FRAL4",-71.61749,43.44676
